MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
6,6,6/25/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2303,-34,0,0,N,209,,,,0
6,6,6/25/22 0:00,UA,UA,535,ORD,SYR,2121,15,4,-11,0,0,N,607,,,,0
6,6,6/25/22 0:00,UA,OO,5415,ORD,SYR,1400,1700,1700,0,0,0,N,607,,,,0
6,6,6/25/22 0:00,WN,WN,4667,MCO,SYR,1110,1355,1411,16,0,0,N,1053,0,7,4,0
6,7,6/5/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1746,-15,0,0,N,607,,,,0
6,7,6/5/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2337,20,0,0,N,607,0,13,3,0
6,7,6/5/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1229,-14,0,0,N,607,,,,0
6,7,6/5/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2248,-19,0,0,N,209,,,,0
6,7,6/5/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1420,-16,0,0,N,1053,,,,0
6,7,6/5/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1611,-14,0,0,N,209,,,,0
6,7,6/5/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2147,-9,0,0,N,209,,,,0
6,7,6/5/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1337,-27,0,0,N,209,,,,0
6,7,6/5/22 0:00,UA,UA,212,ORD,SYR,2114,8,2356,-12,0,0,N,607,,,,0
6,7,6/5/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1709,10,0,0,N,607,,,,0
6,7,6/12/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1748,-13,0,0,N,607,,,,0
6,7,6/12/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2310,-7,0,0,N,607,,,,0
6,7,6/12/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1229,-14,0,0,N,607,,,,0
6,7,6/12/22 0:00,B6,B6,2516,JFK,SYR,2259,13,118,65,0,0,N,209,0,0,0,0
6,7,6/12/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1057,4,0,0,N,209,,,,0
6,7,6/12/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,2114,164,0,0,N,209,0,0,164,0
6,7,6/12/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,,,1,0,N,209,,,,0
6,7,6/12/22 0:00,UA,UA,212,ORD,SYR,2114,8,17,9,0,0,N,607,,,,0
6,7,6/12/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1705,6,0,0,N,607,,,,0
6,7,6/19/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1759,-2,0,0,N,607,,,,0
6,7,6/19/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2355,38,0,0,N,607,0,13,25,0
6,7,6/19/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1238,-5,0,0,N,607,,,,0
6,7,6/19/22 0:00,B6,B6,2516,JFK,SYR,2259,13,120,67,0,0,N,209,0,0,0,0
6,7,6/19/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1026,-27,0,0,N,209,,,,0
6,7,6/19/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1818,-12,0,0,N,209,,,,0
6,7,6/19/22 0:00,DL,9E,5036,JFK,SYR,2230,7,101,54,0,0,N,209,0,0,0,0
6,7,6/19/22 0:00,UA,UA,212,ORD,SYR,2114,8,2351,-17,0,0,N,607,,,,0
6,7,6/19/22 0:00,UA,OO,5415,ORD,SYR,1402,1659,1654,-5,0,0,N,607,,,,0
6,7,6/26/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1821,20,0,0,N,607,0,20,0,0
6,7,6/26/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,2315,-2,0,0,N,607,,,,0
6,7,6/26/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1229,-14,0,0,N,607,,,,0
6,7,6/26/22 0:00,B6,B6,2516,JFK,SYR,2259,13,,,1,0,N,209,,,,0
6,7,6/26/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1026,-27,0,0,N,209,,,,0
6,7,6/26/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1842,12,0,0,N,209,,,,0
6,7,6/26/22 0:00,DL,9E,5036,JFK,SYR,2230,7,27,20,0,0,N,209,0,20,0,0
6,7,6/26/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,2357,-2,0,0,N,607,,,,0
6,7,6/26/22 0:00,UA,UA,288,ORD,SYR,1355,1650,1639,-11,0,0,N,607,,,,0
